study	lineage	cluster	candidate_label	rank_within_cluster	n_cells	marker_pct	marker_decision_score	marker_base_score	negative_marker_penalty	confound_marker_penalty	marker_penalty	marker_discriminative_score	marker_gate_score	key_marker_bonus	marker_any_fraction	marker_mean_positive_fraction	key_marker_any_fraction	key_marker_two_fraction	key_marker_max_fraction	key_marker_enrichment	negative_marker_any_fraction	negative_marker_mean_positive_fraction	confound_marker_any_fraction	confound_marker_mean_positive_fraction	available_negative_markers	available_confound_markers	available_policy_required_markers	policy_required_any_fraction	policy_required_mean_positive_fraction	ref_fraction	raw_fraction	screfmapping_fraction	total_score
vaccination_study_01	B_lineage	0	Memory B Cell	1	2137	0.7097876260604048	0.7097876260604048	0.08703790360318203	0.3558446420215255	0.0	0.3558446420215255	0.0	0.0	0.0	0.7304632662611137	0.11494448462160206	0.08703790360318203	0.0014038371548900327	0.07253158633598503	0.20011194696820814	0.8020589611605053	0.23210107627515209	0.0	0.0	TCL1A;IGHD;IGHM;MZB1;JCHAIN			0.0	0.0	0.25924192793635936	0.25315863359850255	0.0	0.6679457182966775
vaccination_study_01	B_lineage	0	Plasma Cell	2	2137	0.9112417560238807	0.9112417560238807	0.74603565519313	0.2960388394946186	0.0828029948525971	0.37884183434721574	0.36719382084591423	0.36719382084591423	0.0	0.7655591951333646	0.15200436749337076	0.7262517547964437	0.08937763219466542	0.499298081422555	1.0791356015867455	0.6462330369677117	0.2294103883949462	0.23350491343004212	0.08501013882389642	MS4A1;CD79A;CD3D;LST1	LILRA4;IRF7;TCF4		0.0	0.0	0.037903603182030884	0.037903603182030884	0.0	0.46574318911919455
vaccination_study_01	B_lineage	0	Plasmablast	3	2137	0.8908653814853155	0.8908653814853155	0.7192386227770622	0.24412104195913273	0.0513804398689752	0.2955014818281079	0.42373714094895426	0.42373714094895426	0.0	0.7753860552175947	0.15925752612696928	0.7028544688816097	0.07627515208235845	0.499298081422555	1.0655366155818096	0.5170800187178287	0.21650288566526285	0.1357042583060365	0.07112774918109499	MS4A1;LST1;CD3D	LILRA4;IRF7		0.0	0.0	0.0	0.0	0.0	0.42373714094895426
vaccination_study_01	B_lineage	0	Naive B Cell	4	2137	0.878199118472366	0.878199118472366	0.4679457182966776	0.2805732335049134	0.03235844642021525	0.31293167992512866	0.15501403837154892	0.15501403837154892	0.0	0.7973795039775387	0.17599958404825042	0.4679457182966776	0.06176883481516144	0.40009358914365933	0.5940074688436133	0.6354702854468881	0.1777023865231633	0.09218530650444548	0.03135236312587739	CD27;TNFRSF13B;MZB1;JCHAIN	FCRL5;ITGAX;TBX21		0.0	0.0	0.0500701918577445	0.049602246139447824	0.0	0.2847285914833879
vaccination_study_01	B_lineage	1	Naive B Cell	1	1429	0.980318626014831	0.9979006298110566	1.0	0.18654653603918825	0.09023792862141357	0.2767844646606018	0.7232155353393982	0.7232155353393982	0.0	1.0	0.9040510069201463	0.9979006298110566	0.9811056682995102	0.9972008397480756	1.2526537617987723	0.417074877536739	0.1275367389783065	0.2561231630510847	0.08933986470725448	CD27;TNFRSF13B;MZB1;JCHAIN	FCRL5;ITGAX;TBX21		0.0	0.0	0.9825052484254724	0.979706088173548	0.0	3.2749300209937022
vaccination_study_01	B_lineage	1	Memory B Cell	2	1429	0.9613631776662305	0.9613631776662305	0.32260321903428973	0.5	0.0	0.5	0.0	0.0	0.0	1.0	0.40365163178319236	0.32260321903428973	0.032890132960111965	0.2351294611616515	0.685895668160978	0.9979006298110566	0.6163750874737579	0.0	0.0	TCL1A;IGHD;IGHM;MZB1;JCHAIN			0.0	0.0	0.18054583624912526	0.1819454163750875	0.0	0.4708187543736879
vaccination_study_01	B_lineage	1	Plasmablast	3	1429	0.43228057839671347	0.43806857942617217	0.43806857942617217	0.4564730580825752	0.05017494751574528	0.5066480055983205	0.0	0.0	0.0	0.5780265920223933	0.13307674364357358	0.43806857942617217	0.08887333799860042	0.20153953813855843	0.6697488737348498	0.9853044086773968	0.3729881035689293	0.13365990202939118	0.06717984604618614	MS4A1;LST1;CD3D	LILRA4;IRF7		0.0	0.0	0.0	0.0	0.0	0.0
vaccination_study_01	B_lineage	1	Plasma Cell	4	1429	0.5305165465471331	0.5305165465471331	0.45276417074877534	0.4957732680195941	0.25	0.6	0.0	0.0	0.0	0.6186144156752974	0.14707254490319568	0.45276417074877534	0.0986703988803359	0.20153953813855843	0.6782806133098309	1.0	0.5262421273617914	0.7004898530440867	0.2656869605784931	MS4A1;CD79A;CD3D;LST1	LILRA4;IRF7;TCF4		0.0	0.0	0.0	0.0	0.0	0.0
vaccination_study_01	B_lineage	10	Memory B Cell	1	1064	0.9016745118719767	0.9016745118719767	0.36278195488721804	0.48399248120300753	0.0	0.48399248120300753	0.0	0.0	0.0	0.993421052631579	0.33031442241968556	0.36278195488721804	0.03571428571428571	0.31390977443609025	0.7687524154700489	0.9877819548872181	0.493796992481203	0.0	0.0	TCL1A;IGHD;IGHM;MZB1;JCHAIN			0.0	0.0	0.43796992481203006	0.24530075187969924	0.0	0.9460526315789474
vaccination_study_01	B_lineage	10	Naive B Cell	2	1064	0.9072914835576216	0.9360902255639098	0.980048638973138	0.4199154135338346	0.12786654135338343	0.547781954887218	0.43226668408591995	0.43226668408591995	0.0	0.9990601503759399	0.46010860484544697	0.9360902255639098	0.3975563909774436	0.8919172932330827	1.1758336536369132	0.8947368421052632	0.3632518796992481	0.3609022556390977	0.1306390977443609	CD27;TNFRSF13B;MZB1;JCHAIN	FCRL5;ITGAX;TBX21		0.0	0.0	0.046992481203007516	0.02537593984962406	0.0	0.532830593860356
vaccination_study_01	B_lineage	10	Plasma Cell	3	1064	0.9304063555928827	0.9304063555928827	1.0	0.5	0.2540413533834586	0.6	0.4	0.4	0.0	0.9304511278195489	0.32518796992481197	0.9022556390977443	0.6015037593984962	0.7810150375939849	1.3371072211173498	0.9783834586466166	0.6510808270676692	0.6832706766917294	0.32706766917293234	MS4A1;CD79A;CD3D;LST1	LILRA4;IRF7;TCF4		0.0	0.0	0.004699248120300752	0.004699248120300752	0.0	0.412218045112782
vaccination_study_01	B_lineage	10	Plasmablast	4	1064	0.9268117215831038	0.9268117215831038	1.0	0.5	0.18651315789473685	0.6	0.4	0.4	0.0	0.9266917293233082	0.34680451127819545	0.8956766917293233	0.5319548872180451	0.7810150375939849	1.3537569294201401	0.956766917293233	0.6416040100250626	0.48026315789473684	0.28289473684210525	MS4A1;LST1;CD3D	LILRA4;IRF7		0.0	0.0	0.0	0.0	0.0	0.4
vaccination_study_01	B_lineage	11	Memory B Cell	1	1005	0.9679941665527322	0.9679941665527322	0.8363993465898492	0.44360597014925374	0.0	0.44360597014925374	0.3927933764405954	0.3927933764405954	0.0	1.0	0.5355042966983266	0.7134328358208956	0.2855721393034826	0.47960199004975124	1.4918660430758144	0.9074626865671642	0.44895522388059705	0.0	0.0	TCL1A;IGHD;IGHM;MZB1;JCHAIN			0.0	0.0	0.9601990049751243	0.9601990049751243	0.0	2.8893107893759185
vaccination_study_01	B_lineage	11	Naive B Cell	2	1005	0.9489410600467457	0.9489410600467457	1.0	0.4374875621890547	0.08074626865671641	0.5182338308457711	0.4817661691542289	0.4817661691542289	0.0	1.0	0.630735212824765	0.7343283582089553	0.5253731343283582	0.7313432835820896	0.9250770267885824	0.8965174129353234	0.4400497512437811	0.22786069651741295	0.08258706467661692	CD27;TNFRSF13B;MZB1;JCHAIN	FCRL5;ITGAX;TBX21		0.0	0.0	0.12338308457711443	0.11840796019900497	0.0	0.797587064676617
vaccination_study_01	B_lineage	11	Plasma Cell	3	1005	0.7963160087762131	0.7963160087762131	0.819614772358136	0.4998507462686567	0.3100995024875622	0.6	0.21961477235813598	0.21961477235813598	0.0	0.8845771144278607	0.3092868988391376	0.7800995024875622	0.38109452736318405	0.5671641791044776	1.1580610794822952	1.0	0.5447761194029851	0.8407960199004975	0.3857379767827529	MS4A1;CD79A;CD3D;LST1	LILRA4;IRF7;TCF4		0.0	0.0	0.0	0.0	0.0	0.21961477235813598
vaccination_study_01	B_lineage	11	Plasmablast	4	1005	0.6939946743751506	0.7572139303482587	0.7939114859001866	0.4641857379767827	0.14320895522388058	0.6	0.1939114859001866	0.1939114859001866	0.0	0.8756218905472637	0.3034825870646766	0.7572139303482587	0.33134328358208953	0.5671641791044776	1.1467902222077118	0.9930348258706467	0.3946932006633499	0.3800995024875622	0.1945273631840796	MS4A1;LST1;CD3D	LILRA4;IRF7		0.0	0.0	0.0	0.0	0.0	0.1939114859001866
vaccination_study_01	B_lineage	12	Memory B Cell	1	957	0.9928384017917017	0.9928384017917017	1.0	0.47396865203761757	0.0	0.47396865203761757	0.5260313479623824	0.5260313479623824	0.0	1.0	0.6299040562363447	0.9320794148380356	0.7021943573667712	0.8035527690700105	1.9427598794057999	0.9487983281086729	0.5155694879832811	0.0	0.0	TCL1A;IGHD;IGHM;MZB1;JCHAIN			0.0	0.0	0.9958202716823407	0.9979101358411703	0.0	3.1172539184952974
vaccination_study_01	B_lineage	12	Naive B Cell	2	957	0.9598234340514463	0.9598234340514463	1.0	0.48221003134796236	0.24179728317659352	0.6	0.4	0.4	0.0	1.0	0.6838499941948218	0.8861024033437827	0.7262277951933125	0.8840125391849529	1.113707059311926	0.9373040752351097	0.572884012539185	0.6635318704284221	0.28491814698711254	CD27;TNFRSF13B;MZB1;JCHAIN	FCRL5;ITGAX;TBX21		0.0	0.0	0.03657262277951933	0.034482758620689655	0.0	0.4929989550679206
vaccination_study_01	B_lineage	12	Plasma Cell	3	957	0.8101623078575754	0.8101623078575754	0.7953864149819766	0.4974712643678161	0.3415360501567398	0.6	0.19538641498197662	0.19538641498197662	0.0	0.910135841170324	0.3589341692789969	0.7554858934169278	0.3824451410658307	0.4660397074190178	1.1219845314012606	1.0	0.5339602925809822	0.9195402298850575	0.43782654127481707	MS4A1;CD79A;CD3D;LST1	LILRA4;IRF7;TCF4		0.0	0.0	0.0	0.0	0.0	0.19538641498197662
vaccination_study_01	B_lineage	12	Plasmablast	4	957	0.7300972675247563	0.7492163009404389	0.7829252496504768	0.4629745733194009	0.14733542319749215	0.6	0.18292524965047685	0.18292524965047685	0.0	0.8923719958202717	0.35336119818878436	0.7492163009404389	0.367816091954023	0.4660397074190178	1.1348357948401517	0.9989550679205852	0.37896203413444796	0.3845350052246604	0.21316614420062696	MS4A1;LST1;CD3D	LILRA4;IRF7		0.0	0.0	0.0	0.0	0.0	0.18292524965047685
vaccination_study_01	B_lineage	13	Memory B Cell	1	883	0.9884340188935982	0.9884340188935982	1.0	0.346881087202718	0.0	0.346881087202718	0.6531189127972821	0.6531189127972821	0.0	1.0	0.6422320601256049	0.9026047565118913	0.5254813137032842	0.695356738391846	1.8819771229275981	0.7621744054360136	0.26024915062287657	0.0	0.0	TCL1A;IGHD;IGHM;MZB1;JCHAIN			0.0	0.0	0.9988674971687429	0.9988674971687429	0.0	3.250174405436014
vaccination_study_01	B_lineage	13	Plasma Cell	2	883	0.8831259725124839	0.8831259725124839	0.8883935370264107	0.49672706681766704	0.3078708946772367	0.6	0.2883935370264107	0.2883935370264107	0.0	0.9184597961494904	0.35938089845224613	0.797281993204983	0.42129105322763305	0.6398640996602492	1.1832457222845785	1.0	0.5305775764439411	0.8380520951302378	0.37636844092110233	MS4A1;CD79A;CD3D;LST1	LILRA4;IRF7;TCF4		0.0	0.0	0.0011325028312570782	0.0011325028312570782	0.0	0.2913380443876791
vaccination_study_01	B_lineage	13	Plasmablast	3	883	0.8453876052266646	0.8453876052266646	0.8271725911403125	0.45953944884862213	0.1402321630804077	0.5997716119290298	0.22740097921128266	0.22740097921128266	0.0	0.9377123442808607	0.37919969799924497	0.7814269535673839	0.38391845979614947	0.6398640996602492	1.1829825502917142	0.9920724801812004	0.3752359380898453	0.3737259343148358	0.18742921857304642	MS4A1;LST1;CD3D	LILRA4;IRF7		0.0	0.0	0.0011325028312570782	0.0	0.0	0.22921298374129398
vaccination_study_01	B_lineage	13	Naive B Cell	4	883	0.9382702787163811	0.9382702787163811	0.24009060022650056	0.49217440543601354	0.15549263873159683	0.6	0.0	0.0	0.0	1.0	0.5375613439033597	0.24009060022650056	0.07587768969422423	0.2287655719139298	0.31082124754993595	0.9637599093997735	0.572480181200453	0.43261608154020387	0.17138542846357116	CD27;TNFRSF13B;MZB1;JCHAIN	FCRL5;ITGAX;TBX21		0.0	0.0	0.015855039637599093	0.010192525481313703	0.0	0.035560588901472255
vaccination_study_01	B_lineage	14	Naive B Cell	1	876	0.979485276405138	0.9942922374429224	1.0	0.17642123287671233	0.05639269406392694	0.23281392694063927	0.7671860730593607	0.7671860730593607	0.0	1.0	0.9205986808726535	0.9942922374429224	0.9897260273972602	0.9931506849315068	1.2481691269644468	0.3904109589041096	0.12756849315068491	0.16095890410958905	0.05403348554033485	CD27;TNFRSF13B;MZB1;JCHAIN	FCRL5;ITGAX;TBX21		0.0	0.0	0.9863013698630136	0.9794520547945206	0.0	3.324720319634703
vaccination_study_01	B_lineage	14	Memory B Cell	2	876	0.9536725977720919	0.9536725977720919	0.2191780821917808	0.5	0.0	0.5	0.0	0.0	0.0	1.0	0.39217517642175176	0.2191780821917808	0.019406392694063926	0.1552511415525114	0.4726119436522269	0.997716894977169	0.6388127853881278	0.0	0.0	TCL1A;IGHD;IGHM;MZB1;JCHAIN			0.0	0.0	0.1267123287671233	0.1267123287671233	0.0	0.32945205479452055
vaccination_study_01	B_lineage	14	Plasmablast	3	876	0.4291709799019512	0.4589041095890411	0.4589041095890411	0.458310502283105	0.04195205479452054	0.5002625570776256	0.0	0.0	0.0	0.5776255707762558	0.1322298325722983	0.4589041095890411	0.1004566210045662	0.24315068493150685	0.7008927064002002	0.9714611872146118	0.40525114155251135	0.11187214611872145	0.05593607305936073	MS4A1;LST1;CD3D	LILRA4;IRF7		0.0	0.0	0.0	0.0	0.0	0.0
vaccination_study_01	B_lineage	14	Plasma Cell	4	876	0.5059579614185172	0.5059579614185172	0.4691780821917808	0.5	0.24189497716894975	0.6	0.0	0.0	0.0	0.571917808219178	0.1322298325722983	0.4691780821917808	0.10844748858447488	0.24315068493150685	0.7023387375642668	0.9988584474885844	0.5516552511415524	0.680365296803653	0.2519025875190259	MS4A1;CD79A;CD3D;LST1	LILRA4;IRF7;TCF4		0.0	0.0	0.0	0.0	0.0	0.0
vaccination_study_01	B_lineage	15	Memory B Cell	1	793	0.9807906404421961	0.9807906404421961	1.0	0.4104867591424968	0.0	0.4104867591424968	0.5895132408575032	0.5895132408575032	0.0	1.0	0.5738851312621804	0.832282471626734	0.4527112232030265	0.6633039092055486	1.7369582300919908	0.8978562421185372	0.3150063051702396	0.0	0.0	TCL1A;IGHD;IGHM;MZB1;JCHAIN			0.0	0.0	1.0	1.0	0.0	3.1895132408575035
vaccination_study_01	B_lineage	15	Plasmablast	2	793	0.8491555824658034	0.8789407313997478	0.9611259598498677	0.4552921395544346	0.1033732660781841	0.5586654056326187	0.402460554217249	0.402460554217249	0.0	0.9432534678436317	0.34026902059688946	0.8789407313997478	0.33921815889029006	0.7906683480453972	1.3287409138004795	0.987389659520807	0.3640184951660361	0.27490542244640603	0.13934426229508198	MS4A1;LST1;CD3D	LILRA4;IRF7		0.0	0.0	0.0	0.0	0.0	0.402460554217249
vaccination_study_01	B_lineage	15	Plasma Cell	3	793	0.8728816318027045	0.8789407313997478	0.9546742813385349	0.49478562421185374	0.3439470365699874	0.6	0.35467428133853496	0.35467428133853496	0.0	0.9457755359394704	0.32765868011769655	0.8789407313997478	0.3707440100882724	0.7906683480453972	1.3029341997551487	1.0	0.5217528373266078	0.9457755359394704	0.4014291719209752	MS4A1;CD79A;CD3D;LST1	LILRA4;IRF7;TCF4		0.0	0.0	0.0	0.0	0.0	0.35467428133853496
vaccination_study_01	B_lineage	15	Naive B Cell	4	793	0.9383581710580284	0.9383581710580284	0.33417402269861285	0.49085119798234556	0.10655737704918034	0.5974085750315259	0.0	0.0	0.0	1.0	0.5114193638783804	0.33417402269861285	0.13997477931904162	0.3253467843631778	0.4277513789505759	0.9684741488020177	0.5583228247162674	0.30012610340479196	0.11013030685161833	CD27;TNFRSF13B;MZB1;JCHAIN	FCRL5;ITGAX;TBX21		0.0	0.0	0.01008827238335435	0.007566204287515763	0.0	0.023707440100882722
vaccination_study_01	B_lineage	16	Naive B Cell	1	764	0.9898826148948222	0.9986910994764397	1.0	0.24841623036649216	0.051897905759162304	0.30031413612565444	0.6996858638743455	0.6996858638743455	0.0	1.0	0.9063408958696917	0.9986910994764397	0.9973821989528796	0.9973821989528796	1.2536361848379518	0.5510471204188482	0.17735602094240838	0.14790575916230367	0.05017452006980803	CD27;TNFRSF13B;MZB1;JCHAIN	FCRL5;ITGAX;TBX21		0.0	0.0	0.9960732984293194	0.993455497382199	0.0	3.2868586387434555
vaccination_study_01	B_lineage	16	Memory B Cell	2	764	0.9563940050912453	0.9563940050912453	0.193717277486911	0.5	0.0	0.5	0.0	0.0	0.0	1.0	0.38612565445026176	0.193717277486911	0.017015706806282723	0.13743455497382198	0.42010657191930195	1.0	0.7107329842931936	0.0	0.0	TCL1A;IGHD;IGHM;MZB1;JCHAIN			0.0	0.0	0.061518324607329845	0.058900523560209424	0.0	0.1573298429319372
vaccination_study_01	B_lineage	16	Plasmablast	3	764	0.5385586958078608	0.5759162303664922	0.5759162303664922	0.4536474694589878	0.07087696335078533	0.5245244328097731	0.05139179755671908	0.05139179755671908	0.0	0.6452879581151832	0.15205061082024432	0.5759162303664922	0.15968586387434555	0.32591623036649214	0.8757961468610077	0.9659685863874345	0.39354275741710293	0.18848167539267016	0.09554973821989529	MS4A1;LST1;CD3D	LILRA4;IRF7		0.0	0.0	0.0	0.0	0.0	0.05139179755671908
vaccination_study_01	B_lineage	16	Plasma Cell	4	764	0.6196190355280377	0.6196190355280377	0.5798429319371727	0.499934554973822	0.224934554973822	0.6	0.0	0.0	0.0	0.6426701570680629	0.15205061082024432	0.5798429319371727	0.16361256544502617	0.32591623036649214	0.8645419220409106	1.0	0.5451570680628273	0.6243455497382199	0.2508726003490402	MS4A1;CD79A;CD3D;LST1	LILRA4;IRF7;TCF4		0.0	0.0	0.0	0.0	0.0	0.0
vaccination_study_01	B_lineage	17	Naive B Cell	1	755	0.9480719024460114	0.9480719024460114	1.0	0.4272516556291391	0.11251655629139073	0.5397682119205298	0.4602317880794702	0.4602317880794702	0.0	0.9986754966887417	0.7844002943340692	0.8437086092715231	0.7192052980132451	0.8397350993377484	1.0610185858147982	0.8741721854304636	0.43211920529801323	0.3152317880794702	0.11964679911699777	CD27;TNFRSF13B;MZB1;JCHAIN	FCRL5;ITGAX;TBX21		0.0	0.0	0.7112582781456953	0.6940397350993377	0.0	2.2922847682119203
vaccination_study_01	B_lineage	17	Memory B Cell	2	755	0.936613345312734	0.936613345312734	0.9455154222201696	0.4809854304635762	0.0	0.4809854304635762	0.4645299917565934	0.4645299917565934	0.0	0.9986754966887417	0.522335942203492	0.785430463576159	0.3801324503311258	0.6596026490066225	1.6403398345760423	0.9496688741721855	0.5459602649006623	0.0	0.0	TCL1A;IGHD;IGHM;MZB1;JCHAIN			0.0	0.0	0.6596026490066225	0.6529801324503312	0.0	2.1728743626175206
vaccination_study_01	B_lineage	17	Plasma Cell	3	755	0.6671679785412475	0.7973509933774835	0.930604926147087	0.5	0.3077483443708609	0.6	0.33060492614708703	0.33060492614708703	0.0	0.871523178807947	0.32737306843267105	0.7973509933774835	0.4423841059602649	0.5019867549668874	1.1833468569062289	0.9986754966887417	0.7662251655629139	0.8357615894039735	0.38013245033112586	MS4A1;CD79A;CD3D;LST1	LILRA4;IRF7;TCF4		0.0	0.0	0.006622516556291391	0.006622516556291391	0.0	0.34782346919344465
vaccination_study_01	B_lineage	17	Plasmablast	4	755	0.6876420112371986	0.7602649006622516	0.8007515695220457	0.5	0.13321192052980133	0.6	0.20075156952204576	0.20075156952204576	0.0	0.9245033112582781	0.38807947019867556	0.7602649006622516	0.38145695364238413	0.5019867549668874	1.1513506489491097	0.9973509933774835	0.693598233995585	0.352317880794702	0.18344370860927153	MS4A1;LST1;CD3D	LILRA4;IRF7		0.0	0.0	0.0	0.0	0.0	0.20075156952204576
